internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
103878304,Rhabdornis rabori,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Rhabdornis,rabori,,,,,"Rand, 1950","<p><em>Rhabdornis inornatus </em>and<em> R. rabori </em>(del Hoyo and Collar 2016) were previously lumped as <em>R. inornatus</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103772009,Artisornis sousae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Artisornis,sousae,,,,,"(Benson, 1945)","<p><em>Artisornis moreaui </em>and<em> A. sousae</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. moreaui</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>"
103779336,Calamonastides bensoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Calamonastides,bensoni,,,,,"(Amadon, 1954)","<p><em>Calamonastides gracilirostris </em>and <em>C. bensoni</em> (del Hoyo and Collar 2016) were previously lumped as <em>Chloropeta gracilirostris</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>"
103881097,Cichlopsis gularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Cichlopsis,gularis,,,,,"Salvin &amp; Godman, 1882","<p><em>Cichlopsis leucogenys, C. chubbi, C. peruviana </em>and<em> C. gularis</em> (del Hoyo and Collar 2016) were previously lumped as<em> C. leucogenys</em> following SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996).</p>  <p>&#160;</p>"
103869689,Turdinus calcicola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Turdinus,calcicola,,,,,"(Deignan, 1939)","<p><em>Turdinus crispifrons </em>and<em> T. calcicola</em> (del Hoyo and Collar 2016) were previously lumped as <em>Gypsophila crispifrons</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103870218,Rimator naungmungensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Rimator,naungmungensis,,,,,"(Rappole et al., 2005)","<p><em>Rimator danjoui </em>and<em> R. naungmungensis</em> (del Hoyo and Collar 2016) were previously lumped as <em>Jabouilleia danjoui</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103870381,Graminicola striatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Graminicola,striatus,,,,,"Styan, 1892","<p><em>Graminicola bengalensis </em>and<em> G. striatus </em>(del Hoyo and Collar 2016) were previously lumped as <em>G. bengalensis</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103871272,Phyllanthus rubiginosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Phyllanthus,rubiginosus,,,,,"(Blyth, 1865)","<p><em>Phyllanthus atripennis, P. rubiginosus </em>and<em> P. bohndorffi</em> (del Hoyo and Collar 2016) were previously lumped as<em> P. atripennis </em>following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>"
103872201,Garrulax monachus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Garrulax,monachus,,,,,"Swinhoe, 1870","<p><em>Garrulax chinensis </em>and<em> G. monachus </em>(del Hoyo and Collar 2016) were previously lumped as <em>G. chinensis</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103874754,Trochalopteron meridionale,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Trochalopteron,meridionale,,,,,"(Blanford, 1880)",<p><em>Trochalopteron fairbanki </em>and<em> T. meridionale</em> (del Hoyo and Collar 2016) were previously lumped as <em>Strophocincla fairbanki </em>following Rasmussen and Anderton (2005).</p>
103874145,Trochalopteron jerdoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Trochalopteron,jerdoni,,,,,"(Blyth, 1851)",<p><em>Trochalopteron cachinnans and T. jerdoni </em>(del Hoyo and Collar 2016) were previously lumped as<em> Strophocincla cachinnan</em>s following Rasmussen and Anderton (2005).</p>
103758091,Cyanoptila cumatilis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Cyanoptila,cumatilis,,,,,"Thayer &amp; Bangs, 1909","<p><em>Cyanoptila cyanomelana </em>and<em> C. cumatilis </em>(del Hoyo and Collar 2016) were previously lumped as <em>C. cyanomelana</em> following Christidis &amp; Boles (2008) and Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22735640,Stiphrornis pyrrholaemus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Stiphrornis,pyrrholaemus,,,,,"Schmidt &amp; Angehr, 2008","<p><em>Stiphrornis erythrothorax, S. xanthogaster </em>and<em> S. pyrrholaemus </em>(del Hoyo and Collar 2016) were previously lumped as <em>S. erythrothorax</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>  <em>Stiphrornis erythrothorax<br/><br/></em>"
103866352,Heinrichia simplex,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Heinrichia,simplex,,,,,"(Stresemann, 1931)","<p><em>Heinrichia calligyna </em>and <em>H. simplex </em>(del Hoyo and Collar 2016) were previously lumped as <em>H. calligyna</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103767625,Larvivora tanensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Larvivora,tanensis,,,,,(Kuroda 1923),"<p><em>Larvivora akahige</em> and <em>L. tanensis </em>(del Hoyo and Collar 2016) were previously placed in the genus <em>Erithacus </em>and lumped as <em>E. akahige </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103867212,Hylocitrea bonthaina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HYLOCITREIDAE,Hylocitrea,bonthaina,,,,,"(Meyer &amp; Wiglesworth, 1896)","<p><em>Hylocitrea bonensis</em> and <em>H. bonthaina </em>(del Hoyo and Collar 2016) were previously lumped as <em>H. bonensis </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103823664,Hemignathus affinis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Hemignathus,affinis,,,,,"Rothschild, 1893","<p><em>Hemignathus lucidus</em>,<em> H. hanapepe</em> and<em> H. affinis</em> (del Hoyo and Collar 2016) were previously lumped as<em> H. lucidus </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
103838531,Pyrrhula waterstradti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Pyrrhula,waterstradti,,,,,"Hartert, 1902","<p><em>Pyrrhula nipalensis</em> and<em> P. waterstradti</em> (del Hoyo and Collar 2016) were previously lumped as<em> P. nipalensis </em>following Sibley &amp; Monroe (1990, 1993).</p>"
103764849,Chrysocorythus mindanensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Chrysocorythus,mindanensis,,,,,"(Ripley &amp; Rabor, 1961)","<p><em>Chrysocorythus estherae</em> and<em> C. caniceps</em> (del Hoyo and Collar 2016) were previously placed in the genus <em>Serinus </em>and lumped as<em> S. estherae </em>following Sibley &amp; Monroe (1990, 1993).</p>"
22724893,Arremon basilicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,basilicus,,,,,"(Bangs, 1898)","<p><em>Arremon torquatus</em>, <em>A. costaricensis</em>, <em>A. assimilis</em>, <em>A. basilicus</em>, <em>A. perijanus</em>, <em>A. atricapillus</em>, <em>A. phaeopleurus </em>and<em> A. phygas</em> (del Hoyo and Collar 2016) were previously lumped as A<em>. torquatus </em>following AOU (1998 &amp; supplements); SACC (2005 &amp; updates).</p>"
22724899,Arremon perijanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,perijanus,,,,,"(Phelps, Sr and Gilliard, 1940)","<p><em>Arremon torquatus</em>, <em>A. costaricensis</em>, <em>A. assimilis</em>, <em>A. basilicus</em>, <em>A. perijanus</em>, <em>A. atricapillus</em>, <em>A. phaeopleurus </em>and<em> A. phygas</em> (del Hoyo and Collar 2016) were previously lumped as A<em>. torquatus </em>following AOU (1998 &amp; supplements); SACC (2005 &amp; updates).</p>"
22724917,Arremon phygas,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,phygas,,,,,"(Berlepsch, 1912)","<p><em>Arremon torquatus</em>, <em>A. costaricensis</em>, <em>A. assimilis</em>, <em>A. basilicus</em>, <em>A. perijanus</em>, <em>A. atricapillus</em>, <em>A. phaeopleurus </em>and<em> A. phygas</em> (del Hoyo and Collar 2016) were previously lumped as A<em>. torquatus </em>following AOU (1998 &amp; supplements); SACC (2005 &amp; updates).</p>  <p>&#160;</p>"
103711391,Myiagra cervinicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Myiagra,cervinicolor,,,,,"(Salomonsen, 1964)","<em>Myiagra hebetior, M. eichhorni</em> and <em>M. cervinicolor</em><em> </em>(del Hoyo and   Collar 2016) were previously lumped as <em>M. hebetior</em> following Sibley &amp; Monroe (1990, 1993)."
22717059,Mirafra sharpii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Mirafra,sharpii,,,,,"Elliot, 1897",<p><em>Mirafra africana </em>and<em> M. sharpii</em> (del Hoyo and Collar 2016) were previously lumped as <em>M. africana</em> following Dowsett &amp; Forbes-Watson (1993).</p>
22713953,Zosterops winifredae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterops,winifredae,,,,,"Sclater, 1935","<em>Zosterops poliogastrus, Z. kaffensis, Z. kulalensis, Z. kikuyuensis, Z. silvanus, Z. eurycricotus, Z. mbuluensis </em>and<em> Z. winifredae</em> (del Hoyo and Collar 2016) were previously lumped as <em>Z. poliogastrus</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993)."
22713949,Zosterops kulalensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterops,kulalensis,,,,,"Williams, 1947","<p><em>Zosterops poliogastrus, Z. kaffensis, Z. kulalensis, Z. kikuyuensis, Z. silvanus, Z. eurycricotus, Z. mbuluensis </em>and<em> Z. winifredae</em> (del Hoyo and Collar 2016) were previously lumped as <em>Z. poliogastrus</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>"
22713957,Zosterops silvanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterops,silvanus,,,,,"Peters &amp; Loveridge, 1935","<p><em>Zosterops poliogastrus, Z. kaffensis, Z. kulalensis, Z. kikuyuensis, Z. silvanus, Z. eurycricotus, Z. mbuluensis </em>and<em> Z. winifredae</em> (del Hoyo and Collar 2016) were previously lumped as <em>Z. poliogastrus</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>"
103798427,Cinnyris prigoginei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Cinnyris,prigoginei,,,,,"(Macdonald, 1958)","<p><em>Cinnyris afer</em>, <em>C. stuhlmanni</em>, <em>C. prigoginei </em>and <em>C. ludovicensis </em>(del Hoyo and Collar 2016) were previously placed in the genus <em>Nectarinia</em> and lumped as <em>N. afra </em>following Dowsett &amp; Forbes-Watson (1993).</p>  <p>&#160;</p>"
103799620,Cinnyris usambaricus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Cinnyris,usambaricus,,,,,"(Grote, 1922)","<p><em>Cinnyris mediocris </em>and <em>C. usambaricus </em>(del Hoyo and Collar 2016) were previously placed in the genus <em>Nectarinia</em> and lumped as <em>N. mediocris </em>following Bowie et al. (2004), BirdLife Taxonomic Working Group.</p>  <p>&#160;</p>"
103777087,Junco bairdi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Junco,bairdi,,,,,"Ridgway, 1883","<p><em>Junco phaeonotus </em>and<em> J. bairdi</em> (del Hoyo and Collar 2016) were previously lumped as <em>J. phaeonotus </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22721102,Junco insularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Junco,insularis,,,,,"Ridgway, 1876",<p><em>Junco hyemalis </em>and<em> J. insularis</em> (del Hoyo and Collar 2016) were previously lumped as <em>J. hyemalis </em>following AERC TAC (2003); AOU (1998 &amp; supplements); Cramp et al. (1977-1994).</p>  <p>&#160;</p>
103780279,Passerculus sanctorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Passerculus,sanctorum,,,,,"Coues, 1884","<p><em>Passerculus sandwichensis</em>, <em>P. guttatus</em>, <em>P. sanctorum </em>and<em> P. rostratus</em> (del Hoyo and Collar 2016) were previously lumped as <em>P. sandwichensis </em>following AERC TAC (2003); AOU (1998 &amp; supplements).</p>  <p>&#160;</p>"
103687306,Myzomela longirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Myzomela,longirostris,,,,,"Mayr &amp; Rand, 1935","<p><em>Myzomela rosenbergii </em>and<em> M. longirostris </em>(del Hoyo and Collar 2016) were previously lumped as <em>M. rosenbergii</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103702544,Edolisoma pygmaeum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CAMPEPHAGIDAE,Edolisoma,pygmaeum,,,,,"Mayr, 1931","<p><em>Edolisoma holopolium </em>and<em> E. pygmaeum </em>(del Hoyo and Collar 2016) were previously lumped as <em>Coracina holopolia</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22713801,Apalis kaboboensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Apalis,kaboboensis,,,,,"Prigogine, 1955",<p><em>Apalis porphyrolaema </em>and<em> A. kaboboensis</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. porphyrolaema</em> following Dowsett &amp; Forbes-Watson (1993).</p>
103707852,Rhipidura sauli,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHIPIDURIDAE,Rhipidura,sauli,,,,,"Bourns &amp; Worcester, 1894","<em>Rhipidura cyaniceps, R. sauli </em>and <em>R. albiventris</em> (del Hoyo and Collar   2016) were previously lumped as <em>R. cyaniceps</em> following Sibley &amp; Monroe (1990, 1993)."
103702644,Edolisoma insperatum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CAMPEPHAGIDAE,Edolisoma,insperatum,,,,,"(Finsch, 1876)","<p><em>Edolisoma tenuirostre, E. insperatum, E. nesiotis, E. monacha, E. rostratum, E. meyerii, E. obiense, E. grayi, E. remotum </em>and<em> E. salomonis </em>(del Hoyo and Collar 2016) were previously lumped as <em>Coracina tenuirostris</em> following Christidis &amp; Boles (2008) and Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103709405,Rhipidura coultasi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHIPIDURIDAE,Rhipidura,coultasi,,,,,"Mayr, 1931","<em>Rhipidura cockerelli</em> and <em>R. coultasi</em> (del Hoyo and Collar   2016) were previously lumped as <em>R. cockerelli</em><em> </em>following Sibley &amp; Monroe (1990, 1993)."
103710745,Rhipidura rufilateralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHIPIDURIDAE,Rhipidura,rufilateralis,,,,,"Sharpe, 1879","<em>Rhipidura verreauxi, R. spilodera, R. layardi</em> and <em>R. rufilateralis</em> (del Hoyo and Collar 2016) were previously lumped as <em>R. verreauxi</em> following Sibley &amp;   Monroe (1990, 1993)."
103819606,Phyllastrephus viridiceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Phyllastrephus,viridiceps,,,,,"Rand, 1955","<p><em>Phyllastrephus albigularis </em>and<em> P. viridiceps</em> (del Hoyo and Collar 2016) were previously lumped as <em>P. albigularis</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103774363,Atlapetes nigrifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Atlapetes,nigrifrons,,,,,"Phelps, Sr &amp; Gilliard, 1940",<p><em>Atlapetes latinuchus </em>and<em> A. nigrifrons</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. latinuchus </em>following SACC (2005 &amp; updates).</p>
103827052,Pycnonotus dispar,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Pycnonotus,dispar,,,,,"(Horsfield, 1821)","<p><em>Pycnonotus melanicterus, P. gularis, P. flaviventris, P. dispar </em>and <em>P. montis </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. melanicterus</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103831996,Pycnonotus snouckaerti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Pycnonotus,snouckaerti,,,,,"Siebers, 1928","<p><em>Pycnonotus bimaculatus </em>and <em>P. snouckaerti </em>(del Hoyo and Collar 2016) were previously lumped as <em>P. bimaculatus</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103871334,Acridotheres javanicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Acridotheres,javanicus,,,,,"Cabanis, 1851","<p><em>Acridotheres grandis </em>and<em> A. javanicus </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. grandis</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103761482,Cyornis nicobaricus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Cyornis,nicobaricus,,,,,"(Richmond, 1902)","<p><em>Cyornis brunneatus </em>and <em>C. nicobaricus </em>(del Hoyo and Collar 2016) were previously lumped as <em>Rhinomyias brunneatus</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103761646,Cyornis camarinensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Cyornis,camarinensis,,,,,"(Rand &amp; Rabor, 1967)","<p><em>Cyornis herioti </em>and<em> C. camarienensis</em> (del Hoyo and Collar 2016) were previously lumped as<em> C. herioti</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103762270,Cyornis djampeanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Cyornis,djampeanus,,,,,"(Hartert, 1896)","<p><em>Cyornis rufigastra </em>and<em> C. djampeanus </em>(del Hoyo and Collar 2016) were previously lumped as <em>C. rufigastra</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103879831,Zoothera atrigena,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Zoothera,atrigena,,,,,"Ripley &amp; Hadden, 1982","<p><em>Zoothera talaseae </em>and<em> Z. atrigena</em> (del Hoyo and Collar 2016) were previously lumped as <em>Z. talaseae</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22734114,Turdus roehli,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,roehli,,,,,"Reichenow, 1905","<p><em>Turdus olivaceus, T. abyssinicus, T. roehli </em>and<em> T. smithi </em>(del Hoyo and Collar 2016) were previously lumped as <em>T. olivaceus</em> following Collar and Stuart (1985) and Collar et al. (1994).</p>  <p>&#160;</p>"
22682531,Rhyticeros narcondami,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Rhyticeros,narcondami,,,,,"Hume, 1873",<em>Rhyticeros   narcondami</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Aceros</em>.
22688449,Tyto nigrobrunnea,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,TYTONIDAE,Tyto,nigrobrunnea,,,,,"Neumann, 1939",
22695306,Spilornis kinabaluensis,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Spilornis,kinabaluensis,,,,,"Sclater, 1919",
22709711,Larvivora ruficeps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Larvivora,ruficeps,,,,,"Hartert, 1907","<p><em>Larvivora ruficeps</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Luscinia </em>following Sibley and Monroe (1990, 1993).</p>"
62290488,Otus mendeni,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,mendeni,,,,,"Neumann, 1939","<em>Otus manadensis</em>, <em>O. mendeni</em> and <em>O. sulaensis</em> (del Hoyo and Collar 2014) were previously lumped as <em>O. manadensis</em> following Sibley and Monroe (1990, 1993)."
22714696,Acrocephalus paludicola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Acrocephalus,paludicola,,,,,"(Vieillot, 1817)",
22696186,Nisaetus nanus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Nisaetus,nanus,,,,,"(Wallace, 1868)",
22696165,Nisaetus bartelsi,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Nisaetus,bartelsi,,,,,"(Stresemann, 1924)",
22725499,Ninox reyi,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,reyi,,,,,"Oustalet, 1880","<p><em>Ninox philippensis, N. </em><em><em>spilocephala,</em></em><em><em><em> N. leventisi, N. reyi, </em> </em>N. </em><em><em>rumseyi, </em>N. spilonotus </em>and <em><em><em>N. </em>mindorensis</em></em><em> </em>(del Hoyo and Collar 2014) were previously lumped as <em>N. philippensis </em>following Sibley and Monroe (1990, 1993).</p>"
22728610,Ninox ios,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,ios,,,,,"Rasmussen, 1999",
22727234,Mulleripicus fuliginosus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Mulleripicus,fuliginosus,,,,,"Tweeddale, 1877","<p><em>Mulleripicus funebris </em>and<em> M. fuliginosus </em>(del Hoyo and Collar 2014<em></em>) were previously lumped as <em>M. funebris </em>following Sibley and Monroe (1990, 1993).</p>"
22707285,Symposiachrus sacerdotum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Symposiachrus,sacerdotum,,,,,"(Mees, 1973)",<em>Symposiachrus sacerdotum </em>(del Hoyo   and Collar 2016) was previously listed as <em>Monarcha   sacerdotum</em>.
22680339,Marmaronetta angustirostris,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Marmaronetta,angustirostris,,,,,"(Ménétriés, 1832)",
22709399,Ficedula bonthaina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Ficedula,bonthaina,,,,,"(Hartert, 1896)",
22698727,Sarcophanops samarensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EURYLAIMIDAE,Sarcophanops,samarensis,,,,,"Steere, 1890",<em>Sarcophanops samarensis</em><em> </em>(del Hoyo   and Collar 2016) was previously listed as <em>Eurylaimus   samarensis.</em>
22689670,Eurostopodus diabolicus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Eurostopodus,diabolicus,,,,,"Stresemann, 1931",
22727255,Ciconia episcopus,ANIMALIA,CHORDATA,CICONIIFORMES,AVES,CICONIIDAE,Ciconia,episcopus,,,,,"(Boddaert, 1783)","<em>Ciconia episcopus</em> and <em>C. microscelis</em> (del Hoyo and<em></em> Collar 2014) were previously lumped as <em>C. episcopus</em> following&#160;Sibley and Monroe (1990, 1993)."
22697685,Ciconia stormi,ANIMALIA,CHORDATA,CICONIIFORMES,AVES,CICONIIDAE,Ciconia,stormi,,,,,"(Blasius, 1896)",
22691634,Ducula carola,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ducula,carola,,,,,"(Bonaparte, 1854)",
22736062,Dicrurus menagei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,DICRURIDAE,Dicrurus,menagei,,,,,"(Bourns & Worcester, 1894)",
22690173,Columba elphinstonii,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columba,elphinstonii,,,,,"(Sykes, 1833)",
22710150,Cochoa beccarii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Cochoa,beccarii,,,,,"Salvadori, 1879",
22716210,Dasycrotapha speciosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Dasycrotapha,speciosa,,,,,"(Tweeddale, 1878)",
22690097,Columba eversmanni,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columba,eversmanni,,,,,"Bonaparte, 1856",
22690191,Columba punicea,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columba,punicea,,,,,"Blyth, 1842",
22726572,Chrysocolaptes xanthocephalus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Chrysocolaptes,xanthocephalus,,,,,"Walden &amp; Layard, 1872","<em>Chrysocolaptes lucidus, C. guttacristatus, C. stricklandi, C. strictus, C. haematribon, C. erythrocephalus </em>and <em>C. xanthocephalus </em>(del Hoyo and Collar 2014) were previously lumped as C. <em>lucidus </em>following Sibley and Monroe (1990, 1993)."
22689993,Caprimulgus concretus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Caprimulgus,concretus,,,,,"Bonaparte, 1850",
22680064,Asarcornis scutulata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Asarcornis,scutulata,,,,,"(S. Müller, 1842)",<em>Asarcornis scutulata</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Cairina</em>.
22727280,Anas albogularis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,albogularis,,,,,"(Hume, 1873)","<p><em>Anas gibberifrons</em> and <em>A. albogularis</em> (del Hoyo and Collar 2014) were previously lumped as <em>A. gibberifrons</em> following Sibley and Monroe (1990, 1993).</p>"
22728146,Ramphiculus subgularis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ramphiculus,subgularis,,,,,"(Meyer &amp; Wiglesworth, 1896)","<p><em>Ramphiculus subgularis, R. epius&#160;</em>and<em>&#160;R. mangoliensis&#160;</em>(del Hoyo and Collar<em>&#160;</em>2014) were previously placed in the genus&#160;<em>Ptilinopus&#160;</em>and lumped as&#160;<em>P. subgularis&#160;</em>following Sibley and Monroe (1990, 1993).<em>&#160;</em></p><p><em></em></p>"
22680592,Turnix everetti,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,TURNICIDAE,Turnix,everetti,,,,,"Hartert, 1898",
22717510,Dicaeum haematostictum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,DICAEIDAE,Dicaeum,haematostictum,,,,,"Sharpe, 1876",
22684969,Prioniturus luconensis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Prioniturus,luconensis,,,,,"Steere, 1890",
